file,rows,columns,depth,variance,score
PMC2137950_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2137950_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2597735_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2724683_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2724683_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2724683_table_3_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2800046_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2800046_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2937018_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2937018_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2937018_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2937018_table_3_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2947511_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2948031_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2954179_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2954179_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2954179_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2963610_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2963610_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2963610_table_4_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2963610_table_5_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2972313_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2976692_table_3_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC2976692_table_4_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3022590_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3022590_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3040773_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3040773_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3050882_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3050882_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3076376_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3076376_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3076376_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3078113_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3078113_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3078113_table_3_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3102728_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3114803_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3141037_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3141037_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3144913_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3145655_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3145655_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3161742_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3161742_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3161742_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3161742_table_3_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3161742_table_4_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3172311_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3174996_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3205051_table_1_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3205051_table_2_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3221668_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
PMC3232225_table_0_complex.json,1,30,5,29.99970000299997,6.0121943182060456
